row ID,case_status
312987,1
308517,1
253825,0
256155,0
223957,0
282619,1
194939,0
35606,0
260613,0
267001,1
7821,1
33455,0
29510,1
246735,1
187728,0
184717,0
165071,3
219288,3
149437,1
160812,1
268763,2
124555,3
215369,0
168972,1
353524,2
192126,1
175646,0
204526,2
264853,0
147583,0
103311,3
198882,1
245536,0
211267,1
186103,1
25435,0
207177,2
346801,0
214867,1
255729,0
225412,1
122761,0
227468,0
238862,1
54376,1
247070,0
208356,0
117501,0
299472,2
234829,3
17118,0
183387,1
232403,0
134863,1
66356,1
265949,1
175880,0
83989,1
174990,1
273404,0
302016,0
301696,1
295653,1
322894,0
53584,0
240808,0
333007,1
85843,0
251816,0
51340,1
352364,0
72919,1
262915,0
309813,3
263931,0
324213,1
117312,0
264865,0
267490,1
101761,1
248811,1
125800,0
159187,0
258073,1
157708,1
290249,1
231398,0
75378,0
214489,1
329184,1
17406,1
228150,0
372138,1
39457,1
350193,1
113627,0
276516,0
311645,1
279522,1
351712,0
11811,0
53418,2
206938,0
173199,0
366751,1
231970,2
54124,0
231759,0
285119,2
148443,1
195283,1
285404,1
372629,0
133270,2
209139,0
35849,0
123062,0
23630,1
153803,0
100073,0
32091,0
348113,1
322812,1
3404,1
331209,0
260935,1
209854,1
272610,1
4104,1
321068,0
292217,1
92694,1
290301,1
169465,0
131261,0
49595,0
58369,0
223590,1
311905,0
187534,1
91931,1
243570,0
125338,0
61111,0
237123,1
373941,0
54697,1
257724,3
142440,0
209751,0
180124,0
15595,1
64970,3
4667,1
108163,3
211250,1
103053,1
331514,1
364497,0
311286,0
260740,1
280333,0
79200,0
127869,1
100849,0
197051,1
289628,0
102434,0
312790,1
4909,1
133834,1
143441,1
134696,1
228772,0
245645,0
7438,1
328667,1
26412,0
273040,1
347947,1
214700,1
43333,0
343095,0
88386,2
353236,1
233448,1
131573,1
97397,1
8869,1
64294,0
344262,1
232410,0
222702,0
234075,0
224370,0
72619,0
43600,0
201202,1
9402,0
213143,1
213357,1
2343,1
198042,0
252456,1
17836,0
205315,1
4373,1
203573,2
39424,0
300648,1
147199,0
345111,0
351992,1
169095,1
373176,1
243315,0
284702,0
182673,1
291752,0
339447,0
267352,0
357618,1
304760,1
23174,0
189442,1
258366,0
50638,1
248156,0
118352,0
282503,1
297744,0
290272,0
186100,0
105125,3
114763,1
78759,0
104791,1
249431,1
246020,0
146467,1
211840,1
321814,1
153910,1
147280,0
121282,1
13952,0
281333,1
57633,0
44098,1
323265,1
143837,1
138409,1
305923,1
144704,0
302066,1
79388,2
17487,1
269048,1
73749,1
31579,1
344154,0
84340,0
322824,0
216373,1
82571,1
3219,0
244574,0
235090,1
331638,0
275097,1
297179,1
49750,1
40712,1
336183,1
230025,0
69723,1
160588,1
198233,1
191953,1
93319,2
51953,1
85650,0
344196,0
280228,0
268331,0
331386,0
89067,1
12651,0
143580,1
249763,3
347732,0
68622,0
21845,0
330722,3
198764,1
327507,0
240965,1
287840,0
371425,0
98602,1
205254,1
254682,0
73616,0
30794,1
106289,0
30137,0
264796,0
141214,1
92987,0
161806,1
344999,0
139023,1
62098,0
127478,0
68336,0
229523,1
157958,0
328705,1
153404,0
162665,1
255069,1
230992,1
82873,0
319443,1
157902,1
181022,2
371453,0
318022,0
131551,1
41081,1
244324,0
123579,1
282695,1
31120,0
280334,1
47909,1
282786,1
232298,1
147187,0
269737,1
291416,1
162548,0
86130,1
102017,0
169864,1
287750,0
258129,0
148721,0
279621,0
326565,0
136240,1
91117,0
279075,0
120152,1
342398,0
63956,0
43419,0
185801,1
360958,1
358541,1
68759,0
345127,2
254387,1
173194,1
59789,1
228066,0
66739,0
364852,0
220335,1
86146,0
127377,0
257857,0
218623,1
263115,1
2765,1
285406,1
304978,1
19548,1
244582,1
172655,0
126697,0
235215,0
48788,1
345834,1
318451,1
200756,0
58168,0
95324,0
247959,0
295960,1
119546,1
370352,0
311434,1
373201,0
83584,0
329525,1
46464,1
301967,0
194907,0
134742,1
367803,1
106351,0
93155,1
238919,1
372394,0
227506,0
33000,1
112828,0
78716,0
106086,1
281487,1
339565,1
354875,1
215511,0
203811,1
282207,1
62968,0
198240,1
183849,1
303646,0
153811,1
295235,1
152084,1
23292,1
68255,1
299439,1
152287,1
161608,0
186350,1
153966,1
284831,1
117795,0
274157,0
222272,1
82739,0
51540,0
144676,0
227291,1
2289,1
298387,1
238884,0
210392,1
358867,0
314759,1
167951,1
284308,0
120565,1
197798,1
197094,1
181402,3
309741,3
320792,1
369650,0
17440,0
356639,3
17271,0
136787,1
271764,1
61532,1
85101,2
4703,1
281700,1
253141,1
79989,0
55700,1
135288,1
344304,3
106969,0
31176,0
25277,1
153870,1
372397,1
71705,2
26894,0
45618,1
334545,0
93750,0
299038,0
267753,1
244610,3
299229,1
240473,0
15145,0
269716,0
55739,1
281485,0
82171,3
32723,1
271758,0
55029,1
267506,1
349652,0
170994,0
7144,1
54878,1
105730,1
116008,1
80880,0
38466,3
373759,0
134566,0
166985,0
196374,0
319038,2
265715,1
164805,0
316236,1
257694,0
291730,0
200691,1
53286,0
305895,3
74943,1
271315,0
367778,1
262921,1
133542,1
79418,0
242061,1
67085,1
109507,1
185613,1
308766,0
42735,1
302503,0
339665,1
185445,0
341761,0
96078,1
297453,2
348404,1
139526,1
73410,3
39548,1
293167,2
364096,1
245523,1
193269,2
125171,0
82534,0
183465,0
49908,0
370145,1
371717,0
87796,1
259980,1
125587,1
280940,0
32400,1
17768,1
98958,0
230457,0
149350,1
307271,0
153983,1
311353,0
216699,0
208245,0
283450,1
257385,1
311338,1
310440,3
199496,2
73497,0
257123,0
315327,0
126305,0
245427,0
252734,1
2513,0
342592,1
279012,0
27847,1
185787,2
117556,0
330822,1
190138,3
163181,0
62341,1
75955,1
327986,0
354004,0
24869,0
54613,0
84085,0
310272,1
50723,1
238331,1
307973,3
172231,2
228905,1
214978,0
113953,0
3046,0
188049,0
307840,1
274830,3
344047,0
134697,3
2520,0
372631,1
166199,1
30703,0
256226,1
23172,1
28245,0
134364,0
175778,1
373099,1
219994,3
369812,1
86511,1
58585,1
43503,0
225552,0
352997,0
214282,1
219573,1
153185,0
100027,1
259808,1
358298,1
234054,0
178822,1
350687,0
26248,1
22474,1
137593,1
72009,1
249908,0
83432,1
322951,0
113229,0
267858,1
272549,1
190860,1
132718,1
103706,1
10892,0
202742,0
245887,1
88530,1
245990,1
345325,1
129551,1
21755,1
193740,0
294091,1
271307,1
51198,1
82898,1
34884,0
187863,1
15979,2
25154,1
136983,3
303096,1
358350,1
256714,1
93054,0
209054,0
201782,1
182062,1
115303,0
287597,3
86209,1
41145,3
68642,0
84490,1
285769,2
123515,1
342117,3
236652,0
327252,0
32872,0
258116,1
184396,1
305670,0
39542,0
263262,1
199910,0
307346,1
163019,1
114147,1
350197,0
46506,1
39916,1
164498,1
74715,0
311104,1
22250,1
20469,1
7809,1
48385,1
253679,1
59265,1
82175,0
120831,0
61863,0
279944,1
129816,0
179468,1
151115,0
109670,0
271709,0
235959,1
300219,0
291135,0
305051,1
98924,0
273833,1
46128,1
290429,0
20576,1
272229,1
107693,1
147092,0
346713,1
265824,0
2364,1
29830,1
233076,0
61675,1
254566,0
97398,1
149270,1
302451,0
345372,0
124382,1
317386,0
85028,1
238153,0
210589,1
17154,0
235935,0
79503,0
28198,1
98829,1
121955,0
99582,1
26479,0
350740,1
218521,0
156559,1
288678,2
23733,0
129188,0
60433,1
225881,1
297933,1
184038,0
59358,0
257305,1
344388,1
140898,1
225966,1
166631,1
96600,0
26474,1
75891,1
202028,0
341473,1
145616,0
32721,1
52320,0
303789,1
20325,0
273174,1
193600,1
213092,1
96479,0
10209,1
258324,0
117352,0
256361,1
371096,1
141221,0
125551,1
93202,1
360422,1
315399,1
138317,1
96503,0
92461,3
117435,1
58593,0
188843,0
308915,1
334321,0
74228,1
74704,1
165951,1
334423,0
19481,1
169436,0
159815,3
177751,0
297451,2
174673,1
318268,1
129035,0
300939,1
164234,1
113889,1
61384,1
120605,1
143053,0
33193,1
5363,0
26665,0
312449,0
57387,2
151243,1
107438,1
12659,1
172715,0
64997,2
132009,0
162109,0
51029,1
196991,0
368023,1
298354,0
302937,1
310753,3
235536,3
374319,1
356716,0
251854,0
21678,0
237673,1
207504,1
82104,1
117007,1
132047,1
87746,0
162128,1
6987,0
70536,1
297208,3
180653,1
174878,1
97102,1
44221,1
56272,0
121142,0
318998,1
341931,1
335679,1
196853,1
11985,3
92148,1
144943,1
74783,0
209709,1
274301,0
4584,1
79103,1
244518,1
243615,1
178651,1
346724,0
202691,2
242732,0
131074,0
64028,2
355811,0
123840,0
82893,0
55199,1
173156,1
14970,0
291394,1
193599,2
180139,1
56363,0
311207,1
25128,1
37767,0
33994,1
153984,0
230326,1
128881,0
283678,0
32040,1
351260,0
243876,2
316138,3
198155,1
75335,0
139150,0
4173,1
266132,1
152403,0
133531,1
2064,1
269690,1
90985,1
293710,0
43828,1
5480,1
267261,1
56263,1
331487,0
237681,0
72149,1
199701,0
164503,1
68541,1
130242,1
203046,0
249955,3
404,0
97683,1
98287,0
261472,1
19807,1
318849,1
232514,1
139171,0
162264,1
189382,0
27186,3
76807,1
1333,0
219675,1
111715,1
91366,1
154140,2
114313,1
268617,0
331695,1
182900,0
190613,1
293199,1
210422,1
358140,0
66492,0
220896,0
79084,2
60404,0
361417,1
11800,1
35270,1
48866,1
352434,1
264414,1
325739,1
300937,0
84245,1
7773,1
147888,0
176842,0
251190,0
65484,0
74795,1
292238,1
308954,1
121443,1
64223,0
213075,0
17420,0
111030,0
326859,2
349469,0
335905,1
30706,0
279140,2
99683,0
112370,0
231736,1
80372,0
200252,0
366808,0
21636,0
364377,0
327146,1
99041,0
143073,1
152479,0
311968,0
333399,1
231331,1
57250,1
325335,1
370138,1
248871,0
325390,3
367523,0
276904,1
214127,1
210567,1
250466,1
157944,0
365574,1
320024,0
242925,0
205257,0
351907,0
266247,1
144224,0
272010,1
150576,0
362444,0
188944,1
3126,3
57749,0
82327,0
242145,1
263525,1
197986,2
5,0
11993,1
164291,1
200765,0
214199,1
16977,0
171705,1
27796,3
252332,1
189021,0
283311,3
264445,1
113907,0
276563,1
219967,1
326211,1
354736,0
17301,1
318094,0
301341,0
337975,0
340522,1
30098,1
296257,1
221044,1
174827,0
214689,1
91872,0
294589,1
96063,1
238439,1
307089,1
307449,0
151046,1
156796,1
222767,1
321203,2
50205,0
173653,0
264938,1
351098,3
317866,1
164955,0
204839,0
271441,0
67650,1
95884,1
304779,0
251227,1
126207,0
322466,1
77400,1
125310,2
288119,1
187005,1
146938,0
257815,0
156167,0
25199,0
190017,0
357255,1
27152,1
289877,1
256185,1
267823,1
191073,1
242278,1
192552,1
279610,0
323526,3
269424,1
272684,1
194722,1
171365,0
176613,1
339034,0
20644,1
138486,2
311272,0
314568,0
345044,1
61179,1
75701,0
1895,1
94551,0
290327,1
332405,2
23981,0
261185,0
323601,1
161812,1
108302,1
76572,1
263583,1
278357,0
59196,1
125068,1
18075,0
18002,3
216518,1
212284,3
71447,1
278436,1
222741,0
13365,1
333360,0
10057,1
252281,1
326755,0
171001,0
209375,0
103895,1
184779,1
108880,0
134986,0
327660,1
231446,0
242902,1
272772,0
136455,1
107036,1
94607,2
150364,0
19278,1
319914,0
31772,1
166335,0
293585,1
276556,0
88074,2
179366,1
23455,0
269017,0
152688,0
304722,1
183497,0
322637,1
284435,2
113170,0
178644,1
216440,1
168745,1
142645,1
336547,0
191491,1
25713,0
116442,3
301335,2
143822,0
73765,1
211456,0
250944,1
256662,0
234727,0
216400,1
16561,1
80049,0
106370,1
259616,2
245283,0
203567,1
102014,1
163364,1
352512,1
146116,0
275726,1
336718,3
48498,0
276056,1
110501,1
131932,1
118548,1
307269,0
141502,0
343300,1
258091,1
283391,1
172262,1
276918,2
93056,0
314915,1
294601,1
311633,1
194323,0
114125,1
171487,1
373592,0
219131,0
320853,1
22424,2
328898,1
258590,1
19962,2
252016,0
238895,1
359122,0
293709,1
146139,0
240378,1
66624,0
355833,1
351749,0
314862,1
176475,3
43316,0
39935,0
241630,0
64011,1
4477,0
302738,1
79626,0
354107,1
370838,0
144316,0
271391,0
127434,1
167068,1
153150,0
87895,0
156414,1
40299,0
57938,0
322615,0
200498,1
173949,0
332857,1
325612,1
49810,1
368538,1
296770,1
8237,1
176967,1
298896,1
34340,1
317698,1
237003,1
229893,0
339945,1
51906,0
152847,1
70020,1
202004,1
347693,0
239427,0
287048,1
256746,0
304650,0
175876,0
87825,1
220985,1
101326,1
225233,1
336819,1
20567,0
29350,1
60861,1
51133,0
132733,1
337459,0
159054,1
340414,1
36010,0
336778,0
126779,3
323916,2
59105,0
211239,1
278325,1
228872,1
232108,0
153229,0
123532,1
367973,0
48875,1
249491,0
321997,0
217652,0
239348,2
199006,1
210668,1
47174,0
8672,0
16148,1
244200,1
279232,1
46112,0
39379,0
172567,0
46268,1
7966,1
34764,1
224324,0
147840,1
328393,0
370771,2
309265,1
181833,0
72951,1
162661,0
11509,1
98241,1
313969,0
89757,1
270037,0
213312,0
357027,1
372103,0
322606,1
45189,1
112089,1
47840,1
248834,0
337839,1
276261,0
191875,0
250108,0
260906,1
269255,0
300427,1
157529,1
156457,0
351465,1
369427,0
251373,0
315157,1
124003,0
3727,1
352092,1
89240,0
293350,0
209220,1
210669,1
201531,0
128806,3
130276,1
47814,3
23651,0
366458,1
78494,0
193443,0
196811,0
253083,0
64518,1
90812,1
320825,1
167364,1
241181,0
124391,1
97305,1
54611,1
249619,0
177017,1
337848,0
246102,0
199267,1
174095,0
190650,0
108024,0
301901,0
212761,1
199058,0
76450,0
297294,1
60820,0
131999,0
289695,1
348922,0
174375,1
18783,0
259523,1
359002,1
287594,0
58311,0
190802,0
325675,3
13645,1
364665,1
74749,3
187627,0
362823,0
171444,1
41947,0
44361,0
149234,0
128533,1
187900,1
264491,0
150569,1
150601,2
40320,0
140021,1
326881,1
319880,1
68520,1
118448,1
81847,1
253994,1
60542,1
14162,1
142165,1
150101,0
128506,3
178399,1
265450,0
74390,0
139432,2
167028,0
363798,0
184103,0
83130,1
258387,1
65773,1
205528,1
221020,1
164012,0
314630,1
40843,0
77712,3
91383,1
201278,0
1393,0
105806,0
158084,1
244424,2
30173,1
4900,1
112845,0
110776,0
161372,0
344883,1
154563,1
81931,1
193323,0
72649,1
224526,0
370441,1
49894,0
271776,0
309477,1
50389,1
339206,0
156863,0
99034,1
283782,1
332706,1
117457,1
163439,0
65748,0
123164,1
361569,1
104603,1
257940,1
1455,0
46649,2
283754,0
357250,1
119731,0
188981,3
111529,0
214932,1
45992,0
12933,1
277276,0
176548,0
132423,0
259651,2
199393,1
66960,0
309035,1
68493,1
83222,1
53133,1
109934,0
32114,1
128747,1
115198,0
270281,1
221508,1
55324,0
181882,0
236329,0
32747,1
206286,0
277777,0
86732,0
27528,0
159558,1
9214,1
218378,1
87782,0
143255,0
11768,1
202177,0
29970,0
235062,2
243460,1
277155,1
339673,0
220680,2
32170,1
187009,1
320785,1
70994,1
223909,1
173230,0
94043,1
228530,0
30970,0
114053,0
345266,1
69951,1
143739,0
264011,1
369204,1
242991,1
323588,0
210059,0
41659,1
281037,0
306248,1
283985,3
308859,2
193785,0
238660,0
131558,0
42607,0
136424,1
359830,1
371605,0
358696,1
105267,1
230215,1
41480,0
20233,0
127836,0
233934,0
197475,3
119538,1
190051,0
90923,1
192773,3
79830,1
342793,1
292169,1
95425,1
17596,1
295216,2
110422,0
189414,0
220956,1
147881,1
294701,3
74636,1
256424,1
188153,2
167993,1
303171,0
352018,0
37025,1
84909,3
176446,1
307643,1
61131,0
177061,0
123221,1
3417,1
155452,1
213023,1
344345,0
325409,3
723,0
262380,1
112546,1
115439,0
7270,0
212783,0
86312,0
221873,1
328084,1
157857,0
67257,1
9495,2
315885,0
232321,1
198994,0
278034,0
358653,0
157995,1
199810,0
345243,1
217767,0
166122,1
358195,1
278258,1
146816,0
125759,0
356389,0
241083,1
72497,0
237642,1
244455,0
251894,0
9431,0
122886,0
322079,0
294965,0
208872,2
201816,0
354532,0
179022,1
157452,0
314368,1
78672,1
169345,0
332978,1
78675,0
371461,1
225548,1
5974,0
172992,0
322029,1
218070,0
253208,2
262227,0
342682,0
301847,2
180576,0
24070,1
99141,0
175521,1
326237,1
293130,0
61634,1
229297,1
124846,0
26695,0
203314,1
109838,1
28121,1
321691,1
264130,1
319845,1
159419,1
194635,0
159485,1
286685,2
131514,1
101173,0
88668,1
285619,1
268898,1
141146,0
238774,1
122719,1
236556,1
136258,2
354178,1
132489,1
335388,0
278434,1
333104,1
165901,1
261812,1
152443,0
157909,1
83596,1
278571,0
275732,1
4374,2
73529,3
230990,1
56529,2
219105,0
276005,1
176801,2
165690,0
106323,1
303573,1
68361,1
304117,1
175002,1
297588,0
245901,0
9006,0
289828,1
89207,0
109185,2
11622,1
52452,0
326335,1
365003,2
315239,1
233123,3
5972,1
200480,1
333362,1
67785,1
107327,0
642,1
211744,1
260562,1
124357,1
190617,1
305267,1
289579,1
198727,1
127568,0
19103,1
5540,1
163473,0
168160,1
213041,1
223811,1
14577,3
296888,1
245894,0
192472,1
187867,0
373266,0
328191,1
337324,2
368219,3
25247,0
193399,1
190153,0
245831,3
257419,0
72168,0
17579,0
38207,0
34275,3
346641,1
148025,0
8097,1
212597,1
336071,0
163487,0
311843,2
339740,1
50043,1
164927,1
129270,0
309387,1
206537,0
123170,2
128137,1
123405,0
306486,0
235691,0
309929,1
353897,0
80556,0
18106,0
198102,2
325237,0
61935,0
2473,1
235736,3
76973,0
213683,1
213362,1
360248,0
166895,1
202820,0
57620,1
362323,0
29732,0
46418,1
33510,1
57237,1
57730,1
350732,1
140177,1
161281,1
280088,1
115748,0
318421,1
105548,1
124172,1
29118,0
46361,0
343583,1
219340,1
194584,1
365725,1
108773,0
237057,0
194869,1
84175,1
286846,1
162706,1
60169,1
230112,0
263600,3
131982,1
160828,0
346621,1
203919,0
362695,1
317059,2
13231,3
34703,0
26720,0
193298,1
158593,0
257826,1
52863,1
161891,0
279130,0
343483,1
328174,1
49622,0
140756,1
276081,3
306064,0
106464,1
81592,1
50318,2
160378,0
99554,1
154630,1
209979,1
1241,1
217937,0
198020,1
266673,3
134628,1
207325,2
291244,1
293839,0
198923,1
83664,1
208940,1
153959,0
248598,0
141628,1
48403,1
287757,0
110896,3
62706,0
263737,1
273581,0
42415,0
198150,1
150905,0
134466,1
268592,1
210757,0
237888,1
126059,1
321027,3
136899,1
86668,0
218737,1
250686,1
5254,1
130437,1
316201,0
47720,0
335130,0
165476,0
326559,0
198395,0
126533,0
174335,1
343074,3
142245,0
293927,0
51861,0
49748,0
114286,0
165957,1
111760,0
326463,0
152758,0
67532,1
59765,1
226313,1
231259,0
257393,0
306350,1
353820,0
97617,0
167791,1
237797,1
298348,0
342325,0
87149,1
246798,1
136504,0
237113,1
14309,3
154972,1
90782,0
35316,0
170459,0
297051,1
286339,1
254659,0
192246,0
140536,1
292173,1
98108,1
269376,1
278051,1
25947,2
368066,1
25911,0
70835,0
214958,1
84646,1
275168,0
194610,0
331259,1
290084,1
269425,3
73995,1
73042,1
288103,3
340024,1
163649,0
92508,1
283698,3
3426,1
285244,1
156136,0
32948,0
144714,0
21214,1
162915,1
144386,3
81358,1
273124,1
68331,1
242649,1
139394,1
133151,0
144185,0
318581,0
212605,1
272601,1
49137,0
88064,0
46188,1
86663,1
86877,1
7409,1
19929,1
141884,0
318664,0
268218,1
235339,2
6708,0
150279,1
275654,1
16626,1
301963,1
330460,1
251408,1
240047,1
301687,0
210754,2
252124,1
167595,1
31953,1
121446,1
193054,1
50880,0
140055,1
64563,1
243094,0
107515,1
94091,0
319570,1
39027,1
179312,0
155137,1
52935,0
118472,1
264476,1
87564,0
19997,0
49012,1
301587,0
254853,2
57102,0
116404,1
17377,1
213930,1
293100,1
308924,0
283129,0
252635,0
246759,1
286172,0
253748,0
41070,1
95625,0
261176,1
130255,0
86940,0
93536,1
277496,1
41859,1
338024,1
152976,0
362425,0
282293,1
265058,1
140587,3
292661,0
275713,1
159279,1
327912,1
298974,1
283325,1
79501,1
284874,1
15860,2
179835,1
248771,1
120753,0
171815,1
137109,1
118067,0
130767,0
81557,1
163790,1
367483,1
240936,0
199724,0
31088,1
155783,1
237413,0
204653,3
209526,1
260500,1
62060,1
300185,1
271675,3
43040,1
322988,1
127228,1
188264,0
336409,0
222254,0
95817,0
264422,0
182253,0
322773,1
53985,0
65550,1
25765,1
333606,0
196533,0
337792,0
350701,1
152817,1
7110,1
294098,1
246218,1
41468,1
321177,1
337631,0
61764,0
61613,0
93122,1
98176,3
137805,0
69738,0
222214,0
104236,1
53470,1
324994,0
338860,1
119367,0
307903,1
71763,1
2414,1
253254,0
126266,1
38542,0
193719,0
224053,1
291736,0
361219,1
19177,0
181515,1
257247,1
17080,1
76117,0
209690,3
331805,1
129757,1
2359,1
50155,1
90703,0
253465,0
252798,0
326146,1
149151,1
285761,1
9627,1
184571,1
131328,0
297187,1
58866,1
231730,1
303603,2
346167,1
320530,1
138890,1
293003,0
63891,1
228259,1
372911,0
76028,1
96628,1
36250,0
183279,0
161826,2
208698,1
240353,1
254645,1
59308,1
297361,0
96805,3
149351,3
298550,0
164075,0
83072,0
207272,1
21178,0
46534,1
338854,1
41342,0
28586,1
4320,0
6179,1
255269,0
191594,0
142534,0
156276,0
179241,1
51672,0
148531,0
242979,1
266046,0
298924,1
210336,0
226569,0
172087,1
337106,0
299609,0
117474,1
210827,1
175236,1
53997,1
289710,0
88595,3
330094,1
263186,3
61774,0
71688,1
325838,0
303019,3
336134,0
117978,0
133325,0
254293,1
273546,0
319170,2
281219,1
293692,1
290995,0
67224,0
216986,1
197552,0
100914,0
217743,0
203472,0
122151,0
4778,0
4717,3
119599,1
104077,1
286398,1
369686,1
172237,2
33282,0
29284,1
285076,1
166702,1
97527,0
156923,1
229751,1
62614,1
89223,0
17286,1
189957,0
270943,0
235044,1
253760,0
117599,1
219391,1
22941,1
82468,1
204790,2
291711,1
4266,1
186324,1
55568,1
325257,1
7979,0
154151,1
245851,0
255936,0
295842,1
215606,1
94467,1
266591,2
271134,0
264538,1
228367,0
40820,1
224634,1
37357,1
95150,0
263706,0
98122,1
178027,1
81765,1
248447,1
202337,1
74778,3
322134,0
213998,2
56925,0
105389,1
291578,3
47318,0
92607,1
183974,1
203231,1
368367,1
11144,0
125363,1
347199,1
366793,1
330689,1
119734,1
31477,1
216116,1
134319,0
152617,0
105941,0
213685,0
83668,0
259610,1
67451,1
72533,1
237709,0
23991,0
320332,0
150824,1
130156,1
2625,1
262005,1
304013,1
95445,0
289013,1
190834,0
226842,0
268481,0
331427,1
131316,0
140186,0
343207,1
352379,1
202114,0
25349,0
111054,0
13464,0
14806,1
156908,0
86359,0
153958,1
92473,2
49121,3
304461,1
21078,1
115184,1
118088,0
114482,0
373602,1
110215,0
200816,1
246763,1
273668,2
137553,1
45186,1
302106,1
96975,1
271465,1
56691,1
178363,0
247654,0
276931,0
97138,1
122731,0
211592,0
87409,1
280512,0
338819,0
109862,0
176001,1
321460,1
229565,0
99212,1
313413,1
352334,0
282839,1
12171,0
138344,0
120917,2
189274,0
307490,0
106383,1
269440,1
67152,2
154994,0
59102,0
2694,0
275044,0
246700,1
102602,3
319910,0
206802,1
323365,1
77914,0
31743,1
350876,1
192970,2
241628,1
361789,0
260282,0
235055,0
68012,0
88492,1
249635,0
158350,0
300904,0
259383,0
63455,0
190691,1
138607,1
281895,0
23913,0
95166,1
133453,1
355861,1
114231,0
103600,1
134101,0
20965,1
358573,1
364272,0
16587,1
30095,1
310822,0
133965,1
211173,1
183326,0
130705,0
76852,1
346305,3
296377,0
185025,1
215744,0
47993,0
26607,0
98194,0
16645,1
256932,1
8656,1
117390,1
321992,0
127994,0
240345,0
194289,1
170412,1
69486,1
181344,1
351714,0
165787,1
237335,1
270086,1
75424,0
102389,1
72306,0
141016,0
34388,1
154978,0
206324,0
239166,0
218899,1
237823,1
228032,2
359938,1
341674,0
216537,1
81867,1
351427,2
133521,1
343448,1
72214,1
140889,0
171077,0
343025,1
36832,1
339147,0
82052,0
336278,1
234911,1
272551,0
123754,3
323479,1
339898,1
296259,0
227207,1
356767,0
21347,0
286871,1
97436,1
105628,0
279094,1
330494,1
243038,1
121891,3
191453,1
294192,1
153028,0
207672,1
370894,0
194307,0
259101,0
215388,1
223146,0
370,2
138000,3
269583,1
258915,0
326406,0
157129,0
358542,3
161480,1
40042,0
310202,0
248833,0
179661,0
149227,0
195756,1
30005,1
189450,1
9987,0
357739,0
238798,0
172813,1
135862,1
1949,1
179097,0
226488,0
352240,0
257546,1
306271,1
243673,0
186717,1
63628,1
217277,1
361656,1
313376,0
267331,0
110230,0
319138,1
145808,1
289621,1
336087,1
372401,0
39993,1
289664,1
115490,1
30501,1
86806,1
281803,0
280421,0
166407,0
109621,1
229994,1
113511,0
131795,0
269674,0
218314,1
2777,1
235475,1
102692,0
354195,1
304505,0
313859,1
72107,0
9452,1
319986,2
373866,0
370367,1
229397,0
346953,0
143415,0
209289,0
289197,1
170953,0
349240,1
60378,0
335850,0
323764,0
246251,1
211445,1
116885,0
275701,0
277433,0
235208,1
184407,0
76704,0
74461,0
109362,1
13666,0
205087,1
19871,0
163699,0
35672,3
71336,1
106411,1
113120,0
229313,2
93092,1
321023,0
149773,1
223363,0
311758,0
189925,0
356778,1
278602,0
131256,1
257028,1
68329,0
96587,3
291998,1
68196,1
103667,1
66261,0
317345,1
65988,0
242016,1
291306,1
192918,0
319263,1
243317,2
124682,1
74791,0
15494,1
53866,0
169959,0
120864,0
127198,1
168571,0
32109,1
319251,1
208848,0
72755,1
294227,1
302547,1
362228,0
244270,1
356039,1
38722,1
261758,1
161339,1
321369,1
358258,1
342591,3
242332,1
87565,0
247220,0
103525,1
116652,0
200549,1
327843,3
326870,1
67815,0
12132,1
23343,1
150434,0
204344,0
151146,1
287612,1
159607,1
129330,1
210703,1
373328,1
349230,0
149611,0
304735,1
97045,1
23164,0
332611,0
303658,0
349932,1
258596,3
353467,1
13172,1
108739,0
202737,1
94448,1
209522,1
37552,1
91214,0
59872,0
11054,1
94456,1
32266,0
164165,0
156507,1
306821,0
122266,1
343699,1
245566,0
356587,3
212288,2
214205,0
286618,1
302213,1
63357,0
27162,0
175664,2
236378,1
283168,0
211319,0
274804,1
47809,1
362240,0
239134,1
346885,0
168206,1
61563,1
163709,1
206212,1
154175,1
140812,2
208267,0
104057,0
54340,1
254296,0
48718,0
270034,1
283469,1
252651,0
219819,1
117870,0
7566,1
55900,1
231250,1
258009,1
304558,0
87943,0
48142,0
342423,1
328991,1
57507,1
356718,1
307524,1
84350,0
234573,0
143542,1
337503,0
95082,1
294072,0
174320,0
201692,1
232734,1
361242,3
191115,1
113850,1
204601,3
136545,0
190954,1
291620,0
273999,0
48256,0
269577,1
374110,1
46908,1
281378,1
174440,0
318688,1
287409,1
169259,1
179139,1
192943,0
43276,0
20442,1
74244,0
269734,0
71611,1
329923,0
111698,0
245702,0
111354,1
119892,1
274584,1
30477,0
359898,0
177668,0
170225,3
68640,1
226225,1
209961,0
66372,1
181118,1
152202,0
59041,0
268216,0
265984,1
184404,0
172458,1
130355,0
156110,0
305634,0
297556,1
182009,0
284177,1
230070,0
68222,0
209645,1
253502,0
167006,0
337939,1
308637,0
360668,1
206478,1
215937,1
238441,0
292250,0
231179,1
66918,0
156251,1
242321,1
182911,2
18528,0
224001,1
5424,0
291591,0
283517,3
104692,0
31471,0
185719,1
368625,1
257333,1
304819,0
369076,1
54512,0
373295,3
35090,0
113635,0
251249,0
372048,0
83898,1
329088,2
17088,1
312481,2
218530,1
23730,1
261376,0
192229,1
208391,1
235092,1
176833,0
11474,0
101301,1
352867,1
362113,1
